train data: faem0 (about 2000)
start training
mu =  0.01
mu -= 0.00001
batch_size =  128
batch_num =  1000
0  cost:  0.983307758391
1  cost:  0.944640538633
2  cost:  0.887337479234
3  cost:  0.852236882925
4  cost:  0.814105505586
5  cost:  0.768085120559
6  cost:  0.746238659501
7  cost:  0.718321761012
8  cost:  0.701188506365
9  cost:  0.680990903676
10  cost:  0.65779194504
11  cost:  0.637012892634
12  cost:  0.620040571392
13  cost:  0.60078849563
14  cost:  0.58387411806
15  cost:  0.580312641919
16  cost:  0.576624103278
17  cost:  0.594015137792
18  cost:  0.574139798909
19  cost:  0.570004639387
20  cost:  0.537939103693
21  cost:  0.520049944848
22  cost:  0.509473486423
23  cost:  0.496834125042
24  cost:  0.484895167857
25  cost:  0.476962590665
26  cost:  0.492510538638
27  cost:  0.492273186296
28  cost:  0.484750378758
29  cost:  0.480984344751
30  cost:  0.477430389285
31  cost:  0.457494667232
32  cost:  0.448146275908
33  cost:  0.435847185731
34  cost:  0.433948273003
35  cost:  0.428079482138
36  cost:  0.410474891394
37  cost:  0.410325319767
38  cost:  0.395408350259
39  cost:  0.395656601459
40  cost:  0.387816222787
41  cost:  0.382915675595
42  cost:  0.375681315139
43  cost:  0.367310856417
44  cost:  0.362343695953
45  cost:  0.360561330348
46  cost:  0.357438454658
47  cost:  0.345547527373
48  cost:  0.342865097865
49  cost:  0.3334330125
50  cost:  0.330899551541
51  cost:  0.32642238532
52  cost:  0.333803068385
53  cost:  0.315115786344
54  cost:  0.303391850039
55  cost:  0.303904569954
56  cost:  0.315924070477
57  cost:  0.321357470334
58  cost:  0.316314900398
59  cost:  0.311371806353
60  cost:  0.301087942868
61  cost:  0.293496825799
62  cost:  0.298102214128
63  cost:  0.293045550764
64  cost:  0.287126322933
65  cost:  0.284085610643
66  cost:  0.27778669925
67  cost:  0.278605272755
68  cost:  0.278599292204
69  cost:  0.26920226416
70  cost:  0.265048217505
71  cost:  0.260361669891
72  cost:  0.261703233153
73  cost:  0.259083406121
74  cost:  0.260464222185
75  cost:  0.260669786252
76  cost:  0.259182755999
77  cost:  0.25188073761
78  cost:  0.26026514411
79  cost:  0.256197240919
80  cost:  0.257849342853
81  cost:  0.253724464566
82  cost:  0.247111059852
83  cost:  0.243414237075
84  cost:  0.239690723494
85  cost:  0.243204010516
86  cost:  0.229963059336
87  cost:  0.230615281604
88  cost:  0.2370026967
89  cost:  0.232182996802
90  cost:  0.223237885922
91  cost:  0.230086533576
92  cost:  0.218948906422
93  cost:  0.215641167365
94  cost:  0.214361616686
95  cost:  0.21373935084
96  cost:  0.217243213259
97  cost:  0.21171612297
98  cost:  0.208654662825
99  cost:  0.207996506371
100  cost:  0.202794246554
101  cost:  0.199870077826
102  cost:  0.206490811236
103  cost:  0.205697260484
104  cost:  0.208637927093
105  cost:  0.197975440562
106  cost:  0.204719779603
107  cost:  0.192167865306
108  cost:  0.1965635098
109  cost:  0.188445412531
110  cost:  0.186768275365
111  cost:  0.185099118248
112  cost:  0.187535497993
113  cost:  0.179888099514
114  cost:  0.199582401428
115  cost:  0.184832761399
116  cost:  0.180402424138
117  cost:  0.180885776684
118  cost:  0.175692774732
119  cost:  0.17552446337
120  cost:  0.178198033988
121  cost:  0.184497549124
122  cost:  0.172621546045
123  cost:  0.169767716046
124  cost:  0.163487910472
125  cost:  0.173130211238
126  cost:  0.168326251626
127  cost:  0.154711524215
128  cost:  0.161437733855
129  cost:  0.156330791827
130  cost:  0.160350183815
131  cost:  0.162487271387
132  cost:  0.163657854263
133  cost:  0.165345802207
134  cost:  0.154847125556
135  cost:  0.181337175459
136  cost:  0.231227788404
137  cost:  0.217490845062
138  cost:  0.221158374093
139  cost:  0.210356242225
140  cost:  0.206178744853
141  cost:  0.205624602273
142  cost:  0.209899383232
143  cost:  0.211368732862
144  cost:  0.195173354112
145  cost:  0.198897850275
146  cost:  0.203827966943
147  cost:  0.193835418575
148  cost:  0.192654422835
149  cost:  0.189398505785
150  cost:  0.190838534787
151  cost:  0.182391282056
152  cost:  0.191944237158
153  cost:  0.187645303339
154  cost:  0.183343736149
155  cost:  0.185783211187
156  cost:  0.183430920493
157  cost:  0.182667149276
158  cost:  0.183407546554
159  cost:  0.168854365662
160  cost:  0.174519390255
161  cost:  0.179329822347
162  cost:  0.175114850603
163  cost:  0.179195617508
164  cost:  0.169129610997
165  cost:  0.18007505798
166  cost:  0.167333480768
167  cost:  0.164308845617
168  cost:  0.162231144868
169  cost:  0.167823965382
170  cost:  0.164508788742
171  cost:  0.172264879007
172  cost:  0.154862971559
173  cost:  0.171256386727
174  cost:  0.167858657662
175  cost:  0.169197003189
176  cost:  0.158173780546
177  cost:  0.15218338671
178  cost:  0.158471450724
179  cost:  0.158982426558
180  cost:  0.150113713302
181  cost:  0.164731892087
182  cost:  0.162195786156
183  cost:  0.165758908242
184  cost:  0.158650960572
185  cost:  0.156904523056
186  cost:  0.150519217774
187  cost:  0.15649565329
188  cost:  0.153181107759
189  cost:  0.155099995531
190  cost:  0.147501164075
result: 0.31
